#time_boot,lat,lon,alt,relative_alt,vx,vy,vz,heading
1581.973,55.3668475,10.4313171,34.200,-2.740,-0.13,0.00,0.00,253.42
1582.374,55.3668480,10.4313166,34.090,-2.850,-0.11,0.00,0.00,254.36
1582.754,55.3668484,10.4313156,34.000,-2.940,-0.12,0.00,0.00,254.75
1582.974,55.3668487,10.4313146,33.960,-2.980,-0.10,0.00,0.00,255.09
1583.376,55.3668491,10.4313131,33.890,-3.050,-0.02,0.00,0.00,259.63
1583.758,55.3668495,10.4313123,33.870,-3.070,-0.05,0.00,0.00,263.62
1583.959,55.3668501,10.4313115,33.840,-3.100,-0.10,0.00,0.00,267.29
1584.360,55.3668507,10.4313107,33.800,-3.140,-0.08,0.00,0.00,268.98
1584.560,55.3668512,10.4313095,33.810,-3.130,0.02,0.00,0.00,269.03
1584.962,55.3668511,10.4313064,33.860,-3.080,0.09,0.00,0.00,251.76
1585.361,55.3668518,10.4313036,33.860,-3.080,-0.22,0.00,0.00,261.54
1585.582,55.3668526,10.4313010,33.780,-3.160,-0.02,0.00,0.00,268.27
1585.983,55.3668532,10.4312980,33.770,-3.170,-0.12,0.00,0.00,267.14
1586.163,55.3668539,10.4312946,33.640,-3.300,-0.24,0.00,0.00,261.57
1586.584,55.3668550,10.4312915,33.520,-3.420,-0.12,0.00,0.00,255.07
1586.965,55.3668563,10.4312898,33.490,-3.450,-0.03,0.00,0.00,257.34
1587.166,55.3668573,10.4312887,33.440,-3.500,-0.01,0.00,0.00,266.97
1587.567,55.3668581,10.4312870,33.420,-3.520,0.06,0.00,0.00,278.47
1587.768,55.3668585,10.4312848,33.420,-3.520,-0.06,0.00,0.00,282.32
1588.168,55.3668592,10.4312834,33.370,-3.570,-0.15,0.00,0.00,274.76
1588.369,55.3668603,10.4312822,33.350,-3.590,-0.05,0.00,0.00,270.02
1588.770,55.3668612,10.4312818,33.320,-3.620,-0.08,0.00,0.00,268.16
1589.171,55.3668612,10.4312815,33.300,-3.640,0.03,0.00,0.00,270.64
1589.371,55.3668610,10.4312811,33.310,-3.630,-0.05,0.00,0.00,272.58
1589.772,55.3668605,10.4312806,33.290,-3.650,-0.06,0.00,0.00,270.25
1590.175,55.3668602,10.4312797,33.300,-3.640,0.00,0.00,0.00,269.98
1590.375,55.3668603,10.4312784,33.320,-3.620,0.05,0.00,0.00,276.01
1590.759,55.3668607,10.4312767,33.350,-3.590,0.07,0.00,0.00,282.48
1590.960,55.3668612,10.4312744,33.390,-3.550,0.02,0.00,0.00,282.22
1591.362,55.3668620,10.4312713,33.400,-3.540,-0.10,0.00,0.00,272.54
1591.764,55.3668632,10.4312677,33.420,-3.520,0.06,0.00,0.00,270.17
1591.965,55.3668642,10.4312655,33.470,-3.470,0.07,0.00,0.00,269.39
1592.368,55.3668655,10.4312640,33.470,-3.470,-0.10,0.00,0.00,271.88
1592.569,55.3668674,10.4312615,33.480,-3.460,0.24,0.00,0.00,272.42
1592.972,55.3668691,10.4312593,33.560,-3.380,-0.03,0.00,0.00,271.43
1593.353,55.3668712,10.4312588,33.520,-3.420,-0.11,0.00,0.00,265.24
1593.573,55.3668737,10.4312592,33.520,-3.420,0.02,0.00,0.00,266.39
1593.954,55.3668762,10.4312596,33.520,-3.420,-0.25,0.00,0.00,303.49
1594.354,55.3668787,10.4312585,33.450,-3.490,-0.06,0.00,0.00,325.77
1594.554,55.3668817,10.4312577,33.470,-3.470,-0.18,0.00,0.00,347.50
1594.954,55.3668852,10.4312577,33.430,-3.510,0.17,0.00,0.00,356.49
1595.154,55.3668889,10.4312576,33.430,-3.510,-0.38,0.00,0.00,359.16
1595.575,55.3668928,10.4312593,33.310,-3.630,-0.19,0.00,0.00,9.75
1595.958,55.3668963,10.4312610,33.280,-3.660,-0.22,0.00,0.00,7.89
1596.158,55.3668987,10.4312596,33.220,-3.720,0.18,0.00,0.00,353.37
1596.558,55.3669014,10.4312579,33.250,-3.690,-0.38,0.00,0.00,350.24
1596.760,55.3669043,10.4312560,33.160,-3.780,-0.16,0.00,0.00,351.77
1597.160,55.3669066,10.4312541,33.150,-3.790,-0.28,0.00,0.00,348.86
1597.562,55.3669092,10.4312527,33.180,-3.760,0.17,0.00,0.00,299.08
1597.762,55.3669120,10.4312529,33.200,-3.740,-0.45,0.00,0.00,338.65
1598.163,55.3669143,10.4312532,33.150,-3.790,-0.04,0.00,0.00,344.98
1598.364,55.3669163,10.4312533,33.170,-3.770,-0.25,0.00,0.00,344.76
1598.766,55.3669182,10.4312541,33.210,-3.730,0.16,0.00,0.00,324.73
1599.168,55.3669203,10.4312549,33.200,-3.740,-0.46,0.00,0.00,346.22
1599.367,55.3669229,10.4312549,33.120,-3.820,-0.21,0.00,0.00,1.15
1599.770,55.3669249,10.4312547,33.100,-3.840,-0.34,0.00,0.00,12.56
1599.951,55.3669270,10.4312545,33.160,-3.780,0.16,0.00,0.00,359.45
1600.352,55.3669291,10.4312536,33.180,-3.760,-0.49,0.00,0.00,6.27
1600.774,55.3669319,10.4312527,33.150,-3.790,-0.05,0.00,0.00,15.62
1600.975,55.3669345,10.4312511,33.150,-3.790,-0.36,0.00,0.00,12.09
1601.375,55.3669376,10.4312497,33.190,-3.750,0.15,0.00,0.00,319.73
1601.576,55.3669410,10.4312477,33.170,-3.770,-0.58,0.00,0.00,341.13
1601.976,55.3669445,10.4312463,33.120,-3.820,0.07,0.00,0.00,4.78
1602.377,55.3669476,10.4312456,33.110,-3.830,-0.33,0.00,0.00,357.97
1602.578,55.3669516,10.4312450,33.170,-3.770,0.05,0.00,0.00,344.61
1602.959,55.3669555,10.4312442,33.090,-3.850,-0.52,0.00,0.00,357.99
1603.160,55.3669594,10.4312424,33.090,-3.850,-0.10,0.00,0.00,9.89
1603.562,55.3669631,10.4312411,33.100,-3.840,-0.04,0.00,0.00,350.77
1603.982,55.3669667,10.4312395,33.200,-3.740,-0.14,0.00,0.00,343.51
1604.184,55.3669702,10.4312379,33.160,-3.780,-0.32,0.00,0.00,18.10
1604.566,55.3669736,10.4312359,33.160,-3.780,-0.21,0.00,0.00,15.68
1604.766,55.3669764,10.4312340,33.120,-3.820,0.00,0.00,0.00,354.87
1605.168,55.3669797,10.4312333,33.210,-3.730,-0.11,0.00,0.00,347.12
1605.550,55.3669833,10.4312328,33.110,-3.830,-0.42,0.00,0.00,7.28
1605.771,55.3669864,10.4312325,33.070,-3.870,-0.25,0.00,0.00,3.68
1606.171,55.3669897,10.4312319,33.030,-3.910,0.16,0.00,0.00,337.54
1606.572,55.3669936,10.4312312,33.160,-3.780,0.45,0.00,0.00,342.96
1606.772,55.3669979,10.4312304,33.240,-3.700,-0.23,0.00,0.00,355.76
1607.174,55.3670013,10.4312302,33.260,-3.680,-0.18,0.00,0.00,6.28
1607.375,55.3670054,10.4312300,33.260,-3.680,-0.03,0.00,0.00,9.77
1607.775,55.3670095,10.4312295,33.310,-3.630,-0.23,0.00,0.00,13.52
1608.176,55.3670138,10.4312280,33.310,-3.630,-0.01,0.00,0.00,20.85
1608.376,55.3670180,10.4312258,33.350,-3.590,-0.30,0.00,0.00,32.14
1608.777,55.3670225,10.4312241,33.370,-3.570,0.27,0.00,0.00,30.67
1608.959,55.3670263,10.4312221,33.450,-3.490,-0.22,0.00,0.00,26.63
1609.359,55.3670302,10.4312194,33.470,-3.470,0.17,0.00,0.00,27.29
1609.779,55.3670339,10.4312177,33.530,-3.410,-0.17,0.00,0.00,34.03
1609.960,55.3670376,10.4312156,33.590,-3.350,0.26,0.00,0.00,28.85
1610.360,55.3670407,10.4312132,33.610,-3.330,-0.26,0.00,0.00,29.93
1610.561,55.3670445,10.4312111,33.640,-3.300,0.25,0.00,0.00,37.33
1610.962,55.3670477,10.4312097,33.660,-3.280,-0.14,0.00,0.00,41.00
1611.361,55.3670514,10.4312089,33.730,-3.210,0.28,0.00,0.00,35.15
1611.562,55.3670544,10.4312070,33.750,-3.190,-0.16,0.00,0.00,29.46
1611.962,55.3670576,10.4312055,33.800,-3.140,0.14,0.00,0.00,31.95
1612.182,55.3670610,10.4312052,33.770,-3.170,-0.14,0.00,0.00,35.75
1612.565,55.3670643,10.4312042,33.820,-3.120,0.35,0.00,0.00,34.08
1612.966,55.3670668,10.4312024,33.800,-3.140,-0.03,0.00,0.00,31.36
1613.166,55.3670696,10.4312004,33.870,-3.070,0.12,0.00,0.00,38.60
1613.587,55.3670729,10.4311993,33.880,-3.060,0.26,0.00,0.00,42.60
1613.768,55.3670760,10.4311973,34.010,-2.930,0.07,0.00,0.00,33.47
1614.168,55.3670794,10.4311953,34.000,-2.940,-0.02,0.00,0.00,26.32
1614.569,55.3670830,10.4311936,33.970,-2.970,-0.21,0.00,0.00,28.85
1614.788,55.3670863,10.4311916,33.880,-3.060,0.14,0.00,0.00,14.17
1615.169,55.3670897,10.4311900,33.950,-2.990,0.01,0.00,0.00,6.05
1615.370,55.3670935,10.4311889,33.910,-3.030,0.09,0.00,0.00,7.29
1615.772,55.3670972,10.4311866,33.930,-3.010,-0.04,0.00,0.00,12.20
1616.173,55.3671009,10.4311829,33.930,-3.010,0.44,0.00,0.00,0.60
1616.373,55.3671049,10.4311811,34.040,-2.900,-0.04,0.00,0.00,2.07
1616.774,55.3671088,10.4311794,34.000,-2.940,0.07,0.00,0.00,4.29
1616.974,55.3671121,10.4311769,33.970,-2.970,-0.13,0.00,0.00,8.48
1617.355,55.3671163,10.4311757,33.980,-2.960,0.60,0.00,0.00,4.05
1617.757,55.3671207,10.4311754,34.020,-2.920,-0.24,0.00,0.00,13.92
1617.958,55.3671247,10.4311757,33.920,-3.020,0.14,0.00,0.00,9.43
1618.358,55.3671282,10.4311753,33.840,-3.100,-0.11,0.00,0.00,6.83
1618.558,55.3671318,10.4311759,33.870,-3.070,0.42,0.00,0.00,6.06
1618.960,55.3671358,10.4311774,33.800,-3.140,-0.35,0.00,0.00,9.57
1619.361,55.3671404,10.4311796,33.760,-3.180,0.08,0.00,0.00,16.53
1619.583,55.3671444,10.4311799,33.700,-3.240,0.00,0.00,0.00,15.23
1619.964,55.3671484,10.4311796,33.760,-3.180,0.11,0.00,0.00,3.95
1620.365,55.3671527,10.4311790,33.730,-3.210,-0.21,0.00,0.00,9.21
1620.567,55.3671570,10.4311785,33.740,-3.200,-0.01,0.00,0.00,15.01
1620.968,55.3671615,10.4311791,33.710,-3.230,0.15,0.00,0.00,18.32
1621.167,55.3671661,10.4311793,33.760,-3.180,-0.10,0.00,0.00,19.91
1621.569,55.3671709,10.4311795,33.700,-3.240,-0.01,0.00,0.00,22.42
1621.970,55.3671753,10.4311792,33.700,-3.240,-0.01,0.00,0.00,21.42
1622.172,55.3671794,10.4311794,33.690,-3.250,0.27,0.00,0.00,19.59
1622.574,55.3671829,10.4311795,33.700,-3.240,-0.23,0.00,0.00,21.42
1622.756,55.3671865,10.4311787,33.620,-3.320,-0.21,0.00,0.00,20.57
1623.159,55.3671886,10.4311775,33.430,-3.510,-0.47,0.00,0.00,19.15
1623.562,55.3671909,10.4311776,33.380,-3.560,0.27,0.00,0.00,1.06
1623.762,55.3671926,10.4311770,33.300,-3.640,-0.40,0.00,0.00,2.31
1624.185,55.3671948,10.4311766,33.200,-3.740,-0.04,0.00,0.00,6.47
1624.366,55.3671968,10.4311768,33.040,-3.900,-0.12,0.00,0.00,9.73
1624.770,55.3671982,10.4311784,32.960,-3.980,0.02,0.00,0.00,9.05
1625.171,55.3671986,10.4311788,32.730,-4.210,-0.36,0.00,0.00,14.94
1625.373,55.3671992,10.4311778,32.560,-4.380,-0.26,0.00,0.00,12.09
1625.777,55.3672012,10.4311774,32.450,-4.490,-0.25,0.00,0.00,12.49
1626.158,55.3672044,10.4311779,32.500,-4.440,-0.24,0.00,0.00,14.43
1626.359,55.3672086,10.4311774,32.480,-4.460,-0.31,0.00,0.00,16.25
1626.762,55.3672126,10.4311762,32.490,-4.450,-0.29,0.00,0.00,15.44
1626.962,55.3672169,10.4311756,32.450,-4.490,-0.09,0.00,0.00,20.67
1627.363,55.3672212,10.4311747,32.500,-4.440,-0.32,0.00,0.00,22.51
1627.765,55.3672255,10.4311738,32.440,-4.500,-0.18,0.00,0.00,21.36
1627.965,55.3672297,10.4311737,32.450,-4.490,-0.34,0.00,0.00,24.20
1628.367,55.3672334,10.4311745,32.420,-4.520,0.00,0.00,0.00,22.30
1628.567,55.3672371,10.4311758,32.450,-4.490,-0.39,0.00,0.00,24.32
1628.968,55.3672408,10.4311767,32.390,-4.550,-0.07,0.00,0.00,26.90
1629.169,55.3672444,10.4311770,32.440,-4.500,-0.40,0.00,0.00,27.55
1629.571,55.3672491,10.4311775,32.520,-4.420,0.08,0.00,0.00,25.33
1629.972,55.3672539,10.4311778,32.600,-4.340,-0.48,0.00,0.00,24.24
1630.172,55.3672582,10.4311790,32.560,-4.380,-0.05,0.00,0.00,24.28
1630.573,55.3672622,10.4311819,32.600,-4.340,-0.26,0.00,0.00,26.41
1630.973,55.3672669,10.4311833,32.660,-4.280,0.00,0.00,0.00,21.69
1631.174,55.3672724,10.4311840,32.720,-4.220,-0.32,0.00,0.00,20.78
1631.575,55.3672789,10.4311849,32.840,-4.100,0.14,0.00,0.00,18.79
1631.775,55.3672840,10.4311865,32.890,-4.050,-0.09,0.00,0.00,23.46
1632.175,55.3672886,10.4311873,32.940,-4.000,-0.09,0.00,0.00,20.74
1632.575,55.3672933,10.4311873,32.890,-4.050,-0.23,0.00,0.00,18.01
1632.777,55.3672980,10.4311882,32.930,-4.010,-0.09,0.00,0.00,17.17
1633.158,55.3673016,10.4311893,32.950,-3.990,0.03,0.00,0.00,22.62
1633.357,55.3673056,10.4311894,33.080,-3.860,0.01,0.00,0.00,19.91
1633.759,55.3673104,10.4311887,33.150,-3.790,-0.03,0.00,0.00,19.20
1634.160,55.3673153,10.4311889,33.260,-3.680,-0.21,0.00,0.00,20.44
1634.361,55.3673202,10.4311897,33.340,-3.600,0.27,0.00,0.00,13.97
1634.762,55.3673254,10.4311898,33.530,-3.410,-0.02,0.00,0.00,10.18
1634.962,55.3673311,10.4311906,33.560,-3.380,0.22,0.00,0.00,17.86
1635.363,55.3673364,10.4311913,33.630,-3.310,-0.14,0.00,0.00,32.16
1635.765,55.3673424,10.4311911,33.670,-3.270,0.42,0.00,0.00,21.91
1635.964,55.3673477,10.4311899,33.750,-3.190,-0.12,0.00,0.00,19.90
1636.365,55.3673523,10.4311895,33.780,-3.160,0.14,0.00,0.00,25.88
1636.566,55.3673559,10.4311890,33.750,-3.190,-0.16,0.00,0.00,31.38
1636.967,55.3673600,10.4311887,33.790,-3.150,0.22,0.00,0.00,29.99
1637.367,55.3673636,10.4311877,33.780,-3.160,-0.27,0.00,0.00,25.55
1637.568,55.3673674,10.4311878,33.780,-3.160,0.07,0.00,0.00,23.12
1637.968,55.3673709,10.4311889,33.750,-3.190,-0.06,0.00,0.00,20.60
1638.167,55.3673749,10.4311904,33.800,-3.140,0.17,0.00,0.00,18.68
1638.571,55.3673795,10.4311902,33.800,-3.140,-0.20,0.00,0.00,23.47
1638.971,55.3673841,10.4311898,33.790,-3.150,-0.04,0.00,0.00,19.81
1639.172,55.3673887,10.4311896,33.730,-3.210,-0.05,0.00,0.00,14.92
1639.573,55.3673931,10.4311901,33.810,-3.130,0.10,0.00,0.00,13.98
1639.773,55.3673983,10.4311891,33.770,-3.170,-0.01,0.00,0.00,16.47
1640.174,55.3674032,10.4311884,33.820,-3.120,-0.17,0.00,0.00,19.99
1640.576,55.3674080,10.4311879,33.810,-3.130,0.10,0.00,0.00,17.89
1640.756,55.3674128,10.4311870,33.910,-3.030,-0.11,0.00,0.00,14.98
1641.158,55.3674170,10.4311862,33.900,-3.040,0.00,0.00,0.00,14.57
1641.559,55.3674212,10.4311856,33.890,-3.050,-0.21,0.00,0.00,12.72
1641.760,55.3674256,10.4311851,33.890,-3.050,0.17,0.00,0.00,8.61
1642.181,55.3674299,10.4311848,33.940,-3.000,-0.23,0.00,0.00,8.04
1642.361,55.3674344,10.4311848,33.930,-3.010,0.06,0.00,0.00,14.02
1642.763,55.3674387,10.4311841,33.930,-3.010,-0.15,0.00,0.00,18.88
1643.165,55.3674425,10.4311835,33.940,-3.000,0.19,0.00,0.00,13.95
1643.365,55.3674456,10.4311821,33.890,-3.050,-0.35,0.00,0.00,14.60
1643.785,55.3674495,10.4311804,33.850,-3.090,0.00,0.00,0.00,18.33
1643.966,55.3674541,10.4311793,33.840,-3.100,-0.30,0.00,0.00,21.42
1644.367,55.3674592,10.4311779,33.900,-3.040,0.13,0.00,0.00,18.52
1644.769,55.3674644,10.4311760,33.930,-3.010,-0.20,0.00,0.00,19.66
1644.969,55.3674700,10.4311743,34.030,-2.910,0.01,0.00,0.00,22.11
1645.370,55.3674753,10.4311730,34.020,-2.920,-0.11,0.00,0.00,20.63
1645.571,55.3674803,10.4311712,34.080,-2.860,0.00,0.00,0.00,17.13
1645.971,55.3674865,10.4311691,34.070,-2.870,-0.10,0.00,0.00,13.34
1646.373,55.3674925,10.4311669,34.120,-2.820,-0.14,0.00,0.00,13.49
1646.574,55.3674982,10.4311655,34.130,-2.810,0.28,0.00,0.00,15.58
1646.976,55.3675033,10.4311645,34.200,-2.740,-0.04,0.00,0.00,14.63
1647.176,55.3675088,10.4311629,34.190,-2.750,-0.05,0.00,0.00,15.43
1647.578,55.3675134,10.4311618,34.180,-2.760,-0.29,0.00,0.00,20.46
1647.979,55.3675182,10.4311615,34.180,-2.760,0.21,0.00,0.00,16.54
1648.180,55.3675228,10.4311607,34.220,-2.720,-0.48,0.00,0.00,18.26
1648.560,55.3675278,10.4311593,34.170,-2.770,0.00,0.00,0.00,10.89
1648.762,55.3675313,10.4311592,34.160,-2.780,-0.26,0.00,0.00,14.78
1649.162,55.3675359,10.4311598,34.230,-2.710,0.39,0.00,0.00,11.90
1649.584,55.3675405,10.4311595,34.280,-2.660,-0.37,0.00,0.00,18.72
1649.763,55.3675454,10.4311592,34.270,-2.670,0.09,0.00,0.00,18.13
1650.166,55.3675501,10.4311585,34.240,-2.700,-0.08,0.00,0.00,20.58
1650.366,55.3675554,10.4311582,34.380,-2.560,0.17,0.00,0.00,24.50
1650.769,55.3675593,10.4311572,34.310,-2.630,-0.25,0.00,0.00,30.18
1651.169,55.3675635,10.4311556,34.310,-2.630,-0.01,0.00,0.00,16.47
1651.369,55.3675673,10.4311535,34.250,-2.690,0.09,0.00,0.00,20.48
1651.771,55.3675712,10.4311520,34.330,-2.610,0.00,0.00,0.00,14.01
1651.972,55.3675755,10.4311505,34.260,-2.680,-0.12,0.00,0.00,18.94
1652.373,55.3675799,10.4311491,34.240,-2.700,-0.24,0.00,0.00,19.10
1652.755,55.3675842,10.4311479,34.190,-2.750,0.26,0.00,0.00,14.08
1652.977,55.3675883,10.4311472,34.260,-2.680,-0.29,0.00,0.00,9.84
1653.358,55.3675920,10.4311462,34.160,-2.780,-0.11,0.00,0.00,9.56
1653.579,55.3675952,10.4311452,34.110,-2.830,-0.30,0.00,0.00,10.58
1653.961,55.3675989,10.4311443,34.090,-2.850,0.26,0.00,0.00,7.25
1654.364,55.3676030,10.4311434,34.150,-2.790,-0.38,0.00,0.00,9.06
1654.564,55.3676066,10.4311420,34.070,-2.870,0.00,0.00,0.00,11.48
1654.968,55.3676100,10.4311411,34.080,-2.860,-0.27,0.00,0.00,20.75
1655.370,55.3676138,10.4311403,34.160,-2.780,0.19,0.00,0.00,12.28
1655.571,55.3676181,10.4311390,34.230,-2.710,-0.40,0.00,0.00,15.22
1655.972,55.3676227,10.4311378,34.280,-2.660,0.02,0.00,0.00,15.12
1656.173,55.3676264,10.4311373,34.300,-2.640,-0.13,0.00,0.00,20.56
1656.575,55.3676303,10.4311363,34.440,-2.500,0.12,0.00,0.00,17.55
1656.976,55.3676338,10.4311344,34.440,-2.500,-0.21,0.00,0.00,21.26
1657.158,55.3676369,10.4311326,34.490,-2.450,-0.03,0.00,0.00,20.28
1657.578,55.3676399,10.4311308,34.470,-2.470,0.11,0.00,0.00,26.45
1657.780,55.3676434,10.4311282,34.620,-2.320,0.04,0.00,0.00,18.09
1658.162,55.3676456,10.4311253,34.560,-2.380,-0.17,0.00,0.00,20.87
1658.562,55.3676477,10.4311227,34.580,-2.360,-0.11,0.00,0.00,23.54
1658.763,55.3676505,10.4311203,34.560,-2.380,0.24,0.00,0.00,16.74
1659.163,55.3676539,10.4311185,34.670,-2.270,-0.23,0.00,0.00,13.84
1659.363,55.3676573,10.4311172,34.590,-2.350,-0.07,0.00,0.00,19.43
1659.766,55.3676610,10.4311160,34.610,-2.330,-0.18,0.00,0.00,25.03
1660.167,55.3676655,10.4311155,34.600,-2.340,0.24,0.00,0.00,22.11
1660.367,55.3676707,10.4311156,34.680,-2.260,-0.27,0.00,0.00,21.14
1660.769,55.3676761,10.4311162,34.610,-2.330,-0.04,0.00,0.00,25.72
1660.968,55.3676815,10.4311167,34.630,-2.310,-0.22,0.00,0.00,28.42
1661.369,55.3676876,10.4311181,34.700,-2.240,0.36,0.00,0.00,26.70
1661.771,55.3676935,10.4311199,34.780,-2.160,-0.24,0.00,0.00,32.72
1661.971,55.3676994,10.4311231,34.790,-2.150,0.12,0.00,0.00,35.24
1662.372,55.3677048,10.4311256,34.820,-2.120,-0.07,0.00,0.00,35.73
1662.572,55.3677105,10.4311286,34.930,-2.010,0.25,0.00,0.00,27.70
1662.974,55.3677159,10.4311323,34.900,-2.040,-0.39,0.00,0.00,25.55
1663.356,55.3677210,10.4311366,34.880,-2.060,0.10,0.00,0.00,30.55
1663.575,55.3677256,10.4311411,34.840,-2.100,-0.15,0.00,0.00,31.43
1663.957,55.3677304,10.4311455,34.890,-2.050,0.19,0.00,0.00,18.30
1664.357,55.3677350,10.4311499,34.830,-2.110,-0.38,0.00,0.00,22.92
1664.557,55.3677391,10.4311549,34.780,-2.160,-0.06,0.00,0.00,24.92
1664.958,55.3677430,10.4311601,34.720,-2.220,-0.01,0.00,0.00,22.74
1665.177,55.3677475,10.4311660,34.800,-2.140,-0.08,0.00,0.00,14.83
1665.578,55.3677520,10.4311722,34.690,-2.250,-0.29,0.00,0.00,19.63
1665.959,55.3677560,10.4311789,34.680,-2.260,-0.20,0.00,0.00,22.86
1666.178,55.3677605,10.4311863,34.670,-2.270,0.15,0.00,0.00,19.16
1666.579,55.3677652,10.4311935,34.760,-2.180,-0.26,0.00,0.00,19.13
1666.779,55.3677702,10.4312011,34.720,-2.220,-0.05,0.00,0.00,20.59
1667.160,55.3677743,10.4312085,34.760,-2.180,-0.33,0.00,0.00,27.38
1667.361,55.3677778,10.4312144,34.780,-2.160,0.18,0.00,0.00,21.04
1667.763,55.3677815,10.4312197,34.860,-2.080,-0.37,0.00,0.00,13.85
1668.164,55.3677855,10.4312245,34.830,-2.110,0.00,0.00,0.00,11.04
1668.384,55.3677888,10.4312288,34.840,-2.100,-0.35,0.00,0.00,16.62
1668.765,55.3677926,10.4312341,34.920,-2.020,0.39,0.00,0.00,10.48
1669.165,55.3677966,10.4312389,34.990,-1.950,-0.33,0.00,0.00,15.69
1669.365,55.3678002,10.4312424,35.000,-1.940,0.17,0.00,0.00,11.16
1669.786,55.3678032,10.4312449,35.050,-1.890,-0.14,0.00,0.00,12.22
1669.985,55.3678065,10.4312477,35.190,-1.750,0.33,0.00,0.00,10.86
1670.367,55.3678102,10.4312499,35.230,-1.710,-0.32,0.00,0.00,12.19
1670.769,55.3678138,10.4312510,35.270,-1.670,0.23,0.00,0.00,12.19
1670.970,55.3678173,10.4312520,35.300,-1.640,0.13,0.00,0.00,14.73
1671.372,55.3678208,10.4312536,35.430,-1.510,0.13,0.00,0.00,8.93
1671.572,55.3678245,10.4312551,35.350,-1.590,-0.14,0.00,0.00,11.68
1671.973,55.3678282,10.4312569,35.350,-1.590,0.06,0.00,0.00,11.43
1672.373,55.3678316,10.4312590,35.360,-1.580,0.20,0.00,0.00,10.60
1672.573,55.3678347,10.4312620,35.490,-1.450,-0.03,0.00,0.00,9.30
1672.976,55.3678378,10.4312646,35.480,-1.460,-0.03,0.00,0.00,15.92
1673.175,55.3678407,10.4312671,35.570,-1.370,0.00,0.00,0.00,18.12
1673.577,55.3678437,10.4312685,35.640,-1.300,0.33,0.00,0.00,12.65
1673.977,55.3678467,10.4312699,35.750,-1.190,-0.19,0.00,0.00,9.74
1674.177,55.3678498,10.4312718,35.720,-1.220,0.25,0.00,0.00,11.34
1674.558,55.3678526,10.4312732,35.810,-1.130,-0.07,0.00,0.00,22.16
1674.779,55.3678557,10.4312749,35.870,-1.070,0.50,0.00,0.00,15.06
1675.160,55.3678591,10.4312765,35.880,-1.060,-0.38,0.00,0.00,19.18
1675.562,55.3678629,10.4312782,35.790,-1.150,0.37,0.00,0.00,19.66
1675.763,55.3678664,10.4312792,35.770,-1.170,-0.10,0.00,0.00,28.69
1676.164,55.3678704,10.4312806,35.790,-1.150,0.43,0.00,0.00,18.27
1676.364,55.3678743,10.4312834,35.690,-1.250,-0.32,0.00,0.00,24.45
1676.764,55.3678780,10.4312863,35.610,-1.330,0.22,0.00,0.00,26.21
1677.165,55.3678818,10.4312893,35.500,-1.440,-0.07,0.00,0.00,38.20
1677.366,55.3678861,10.4312923,35.460,-1.480,0.24,0.00,0.00,37.44
1677.766,55.3678907,10.4312945,35.410,-1.530,-0.09,0.00,0.00,43.51
1677.967,55.3678951,10.4312964,35.370,-1.570,-0.04,0.00,0.00,53.08
1678.368,55.3678993,10.4312986,35.240,-1.700,-0.17,0.00,0.00,51.92
1678.769,55.3679037,10.4313007,35.250,-1.690,0.15,0.00,0.00,45.33
1678.970,55.3679079,10.4313028,35.190,-1.750,-0.16,0.00,0.00,48.34
1679.371,55.3679123,10.4313044,35.140,-1.800,-0.14,0.00,0.00,46.24
1679.753,55.3679161,10.4313063,35.010,-1.930,-0.14,0.00,0.00,48.12
1679.973,55.3679200,10.4313090,35.020,-1.920,0.05,0.00,0.00,46.81
1680.355,55.3679240,10.4313127,34.950,-1.990,-0.13,0.00,0.00,48.47
1680.556,55.3679277,10.4313157,34.880,-2.060,-0.17,0.00,0.00,53.27
1680.957,55.3679311,10.4313199,34.830,-2.110,0.07,0.00,0.00,63.74
1681.158,55.3679342,10.4313248,34.840,-2.100,-0.21,0.00,0.00,75.54
1681.578,55.3679376,10.4313307,34.770,-2.170,-0.13,0.00,0.00,83.40
1681.979,55.3679406,10.4313360,34.730,-2.210,-0.29,0.00,0.00,86.28
1682.159,55.3679436,10.4313429,34.660,-2.280,0.07,0.00,0.00,84.44
1682.561,55.3679458,10.4313506,34.640,-2.300,-0.37,0.00,0.00,84.59
1682.963,55.3679476,10.4313585,34.540,-2.400,-0.16,0.00,0.00,91.09
1683.164,55.3679491,10.4313657,34.450,-2.490,-0.51,0.00,0.00,96.58
1683.566,55.3679507,10.4313731,34.420,-2.520,0.25,0.00,0.00,91.26
1683.766,55.3679522,10.4313806,34.420,-2.520,-0.37,0.00,0.00,90.14
1684.168,55.3679535,10.4313886,34.320,-2.620,-0.10,0.00,0.00,91.32
1684.569,55.3679542,10.4313953,34.260,-2.680,-0.29,0.00,0.00,96.53
1684.771,55.3679545,10.4314027,34.290,-2.650,0.16,0.00,0.00,94.30
1685.172,55.3679553,10.4314104,34.270,-2.670,-0.44,0.00,0.00,98.33
1685.353,55.3679558,10.4314186,34.230,-2.710,0.03,0.00,0.00,98.64
1685.755,55.3679559,10.4314258,34.220,-2.720,-0.24,0.00,0.00,110.08
1686.156,55.3679556,10.4314330,34.280,-2.660,0.16,0.00,0.00,108.34
1686.357,55.3679555,10.4314405,34.270,-2.670,-0.49,0.00,0.00,108.04
1686.758,55.3679560,10.4314479,34.240,-2.700,0.04,0.00,0.00,99.81
